User_ID,Signup_Date,Region,Acquisition_Channel,Watch_Time_Mins,Quizzes_Completed,Converted_To_Paid,Subscription_Tier,Total_Revenue_INR
USR000292,2024-01-03 00:00:00,East,YouTube Organic,54.48,3,1,Basic Monthly,499.0
USR000293,2024-01-03 00:00:00,North,Google Ads,32.32,4,0,None (Expired Trial),0.0
USR000294,2024-01-03 00:00:00,North,Meta Ads,176.16,19,1,Premium Annual,7999.0
USR000295,2024-01-03 00:00:00,East,YouTube Organic,8.48,1,0,None (Expired Trial),0.0
USR000296,2024-01-03 00:00:00,North,Meta Ads,83.66,11,0,None (Expired Trial),0.0
USR000297,2024-01-03 00:00:00,North,Google Ads,41.04,2,1,Premium Annual,7999.0
USR000298,2024-01-03 00:00:00,north,Google Ads,75.43,6,1,Basic Monthly,499.0
USR000299,2024-01-03 00:00:00,West ,Google Ads,19.39,2,0,None (Expired Trial),0.0
USR000300,2024-01-03 00:00:00,South,Google Ads,52.28,3,1,Premium Annual,7999.0
USR000301,2024-01-03 00:00:00,South,Google Ads,80.5,7,0,None (Expired Trial),0.0
USR000302,2024-01-03 00:00:00,East,Meta Ads,44.8,3,1,Premium Annual,7999.0
USR000303,2024-01-03 00:00:00,North,Meta Ads,60.24,4,0,None (Expired Trial),0.0
USR000304,2024-01-03 00:00:00,North,Google Ads,116.65,15,1,Premium Annual,7999.0
USR000305,2024-01-03 00:00:00,North,Meta Ads,80.92,5,0,None (Expired Trial),0.0
USR000306,2024-01-03 00:00:00,West,Meta Ads,69.11,10,0,None (Expired Trial),0.0
USR000307,2024-01-03 00:00:00,South,Google Ads,52.45,4,1,Premium Annual,7999.0
USR000308,2024-01-03 00:00:00,South,Meta Ads,32.94,4,0,None (Expired Trial),0.0
USR000309,2024-01-03 00:00:00,East,Meta Ads,48.1,4,1,Basic Monthly,499.0
USR000310,2024-01-03 00:00:00,North,YouTube Organic,49.67,2,0,None (Expired Trial),0.0
USR000311,2024-01-03 00:00:00,East,Meta Ads,70.72,6,0,None (Expired Trial),0.0
USR000312,2024-01-03 00:00:00,North,Google Ads,17.89,1,0,None (Expired Trial),0.0
USR000313,2024-01-03 00:00:00,South,,103.94,6,0,None (Expired Trial),0.0
USR000314,2024-01-03 00:00:00,North,Meta Ads,11.02,1,0,None (Expired Trial),0.0
USR000315,2024-01-03 00:00:00,North,Meta Ads,67.27,8,1,Basic Monthly,499.0
USR000316,2024-01-03 00:00:00,South,Google Ads,30.46,2,0,None (Expired Trial),0.0
USR000317,2024-01-03 00:00:00,North,YouTube Organic,91.95,9,1,Premium Monthly,999.0
USR000318,2024-01-03 00:00:00,West,Meta Ads,76.42,8,0,None (Expired Trial),0.0
USR000319,2024-01-03 00:00:00,North,Meta Ads,101.14,5,0,None (Expired Trial),0.0
USR000320,2024-01-03 00:00:00,East,Google Ads,35.39,1,0,None (Expired Trial),0.0
USR000321,2024-01-03 00:00:00,North,Meta Ads,66.99,9,0,None (Expired Trial),0.0
USR000322,2024-01-03 00:00:00,North,YouTube Organic,102.11,7,1,Basic Monthly,499.0
USR000323,2024-01-03 00:00:00,East,Meta Ads,209.94,15,1,Premium Monthly,999.0
USR000324,2024-01-03 00:00:00,South,Google Ads,92.05,10,1,Premium Annual,7999.0
USR000325,2024-01-03 00:00:00,north,Meta Ads,29.91,4,0,None (Expired Trial),0.0
USR000326,2024-01-03 00:00:00,South,Google Ads,22.16,2,1,Premium Annual,7999.0
USR000327,2024-01-03 00:00:00,North,YouTube Organic,49.77,6,1,Basic Monthly,499.0
USR000328,2024-01-03 00:00:00,North,Meta Ads,115.92,16,1,Premium Monthly,999.0
USR000329,2024-01-03 00:00:00,East,Meta Ads,58.22,5,0,None (Expired Trial),0.0
USR000330,2024-01-03 00:00:00,South,Google Ads,29.98,1,0,None (Expired Trial),0.0
USR000331,2024-01-03 00:00:00,North,Meta Ads,,8,0,None (Expired Trial),0.0
USR000332,2024-01-03 00:00:00,South,Meta Ads,18.54,2,0,None (Expired Trial),0.0
USR000333,2024-01-03 00:00:00,South,,87.39,12,1,Premium Monthly,999.0
USR000334,2024-01-03 00:00:00,East,Google Ads,30.98,1,1,Basic Monthly,499.0
USR000335,2024-01-03 00:00:00,North,YouTube Organic,86.26,9,1,Basic Monthly,499.0
USR000336,2024-01-03 00:00:00,East,Google Ads,45.76,3,0,None (Expired Trial),0.0
USR000337,2024-01-03 00:00:00,North,Meta Ads,171.68,21,0,None (Expired Trial),0.0
USR000338,2024-01-03 00:00:00,South,LinkedIn Business,50.42,3,1,Basic Monthly,499.0
USR000339,2024-01-03 00:00:00,East,Google Ads,11.78,0,0,None (Expired Trial),0.0
USR000340,2024-01-03 00:00:00,North,YouTube Organic,32.31,4,0,None (Expired Trial),0.0
USR000341,2024-01-03 00:00:00,West,Google Ads,45.71,2,1,Basic Monthly,499.0
USR000342,2024-01-03 00:00:00,East,LinkedIn Business,19.54,2,0,None (Expired Trial),0.0
USR000343,2024-01-03 00:00:00,south,Meta Ads,14.36,1,0,None (Expired Trial),0.0
USR000344,2024-01-03 00:00:00,North,Google Ads,21.81,2,0,None (Expired Trial),0.0
USR000345,2024-01-03 00:00:00,North,Meta Ads,28.27,3,0,None (Expired Trial),0.0
USR000346,2024-01-03 00:00:00,East,Meta Ads,36.99,5,0,None (Expired Trial),0.0
USR000347,2024-01-03 00:00:00,North,Meta Ads,,2,0,None (Expired Trial),0.0
USR000348,2024-01-03 00:00:00,North,Meta Ads,153.83,7,1,Premium Monthly,999.0
USR000349,2024-01-03 00:00:00,North,LinkedIn Business,9.74,0,0,None (Expired Trial),0.0
USR000350,2024-01-03 00:00:00,North,Google Ads,64.76,5,0,None (Expired Trial),0.0
USR000351,2024-01-03 00:00:00,North,Meta Ads,109.47,10,1,Premium Annual,7999.0
USR000352,2024-01-03 00:00:00,West,Google Ads,19.47,2,0,None (Expired Trial),0.0
USR000353,2024-01-03 00:00:00,East,Meta Ads,52.02,4,0,None (Expired Trial),0.0
USR000354,2024-01-03 00:00:00,East,LinkedIn Business,70.81,6,1,Basic Monthly,499.0
USR000355,2024-01-03 00:00:00,East,Meta Ads,26.38,2,0,None (Expired Trial),0.0
USR000356,2024-01-03 00:00:00,North,YouTube Organic,31.14,3,0,None (Expired Trial),0.0
USR000357,2024-01-03 00:00:00,West,,48.03,5,1,Premium Monthly,999.0
USR000358,2024-01-03 00:00:00,North,LinkedIn Business,66.21,8,0,None (Expired Trial),0.0
USR000359,2024-01-03 00:00:00,North,Google Ads,49.29,7,0,None (Expired Trial),0.0
USR000360,2024-01-03 00:00:00,North,YouTube Organic,35.01,4,0,None (Expired Trial),0.0
USR000361,2024-01-03 00:00:00,South,YouTube Organic,25.96,3,0,None (Expired Trial),0.0
USR000362,2024-01-03 00:00:00,North,Google Ads,91.83,6,0,None (Expired Trial),0.0
USR000363,2024-01-03 00:00:00,East,YouTube Organic,23.73,3,0,None (Expired Trial),0.0
USR000364,2024-01-03 00:00:00,South,Meta Ads,55.97,3,0,None (Expired Trial),0.0
USR000365,2024-01-03 00:00:00,South,Google Ads,35.08,3,0,None (Expired Trial),0.0
USR000366,2024-01-03 00:00:00,East,Google Ads,28.84,4,0,None (Expired Trial),0.0
USR000367,2024-01-03 00:00:00,West,Google Ads,148.44,11,1,Basic Monthly,499.0
USR000368,2024-01-03 00:00:00,East,Google Ads,47.9,2,0,None (Expired Trial),0.0
USR000369,2024-01-03 00:00:00,south,Meta Ads,81.02,9,1,Basic Monthly,499.0
USR000370,2024-01-03 00:00:00,West,Meta Ads,80.06,4,0,None (Expired Trial),0.0
USR000371,2024-01-03 00:00:00,South,Google Ads,97.25,7,0,None (Expired Trial),0.0
USR000372,2024-01-03 00:00:00,South,,153.38,20,1,Basic Monthly,499.0
USR000373,2024-01-03 00:00:00,North,Meta Ads,8.32,1,0,None (Expired Trial),0.0
USR000374,2024-01-03 00:00:00,North,Google Ads,40.87,4,0,None (Expired Trial),0.0
USR000375,2024-01-03 00:00:00,North,Google Ads,76.95,11,1,Premium Monthly,999.0
USR000376,2024-01-03 00:00:00,S_Reg,Meta Ads,72.79,6,0,None (Expired Trial),0.0
USR000377,2024-01-03 00:00:00,South,YouTube Organic,7.75,0,0,None (Expired Trial),0.0
USR000378,2024-01-03 00:00:00,South,,34.46,4,0,None (Expired Trial),0.0
USR000379,2024-01-03 00:00:00,North,Meta Ads,68.41,9,0,None (Expired Trial),0.0
USR000380,2024-01-03 00:00:00,South,YouTube Organic,137.16,8,1,Premium Annual,7999.0
USR000381,2024-01-03 00:00:00,South,LinkedIn Business,44.83,2,1,Premium Monthly,999.0
USR000382,2024-01-03 00:00:00,South,YouTube Organic,25.55,3,0,None (Expired Trial),0.0
USR000383,2024-01-03 00:00:00,South,Meta Ads,,1,0,None (Expired Trial),0.0
USR000384,2024-01-03 00:00:00,South,Google Ads,128.02,12,0,None (Expired Trial),0.0
USR000385,2024-01-03 00:00:00,North,Google Ads,,0,0,None (Expired Trial),0.0
USR000386,2024-01-03 00:00:00,North,Google Ads,47.83,4,1,Premium Annual,7999.0
USR000387,2024-01-03 00:00:00,North,Google Ads,159.66,13,0,None (Expired Trial),0.0
USR000388,2024-01-03 00:00:00,North,Meta Ads,85.12,11,0,None (Expired Trial),0.0
USR000389,2024-01-03 00:00:00,North,Google Ads,58.21,8,0,None (Expired Trial),0.0
USR000390,2024-01-03 00:00:00,North,YouTube Organic,31.95,2,0,None (Expired Trial),0.0
USR000391,2024-01-03 00:00:00,North,LinkedIn Business,81.89,7,0,None (Expired Trial),0.0
USR000392,2024-01-04 00:00:00,East,YouTube Organic,95.11,12,1,Basic Monthly,499.0
USR000393,2024-01-04 00:00:00,North,YouTube Organic,70.83,9,1,Basic Monthly,499.0
USR000394,2024-01-04 00:00:00,South,Meta Ads,33.24,2,0,None (Expired Trial),0.0
USR000395,2024-01-04 00:00:00,east,Google Ads,20.43,1,0,None (Expired Trial),0.0
USR000396,2024-01-04 00:00:00,South,Google Ads,63.63,8,0,None (Expired Trial),0.0
USR000397,2024-01-04 00:00:00,South,Meta Ads,94.18,10,1,Premium Monthly,999.0
USR000398,2024-01-04 00:00:00,South,Google Ads,82.97,12,1,Premium Monthly,999.0
USR000399,2024-01-04 00:00:00,North,Meta Ads,20.62,3,0,None (Expired Trial),0.0
USR000400,2024-01-04 00:00:00,North,Meta Ads,87.08,11,1,Basic Monthly,499.0
USR000401,2024-01-04 00:00:00,East,Meta Ads,48.26,3,0,None (Expired Trial),0.0
USR000402,2024-01-04 00:00:00,South,Google Ads,51.22,4,1,Premium Annual,7999.0
USR000403,2024-01-04 00:00:00,South,Google Ads,74.4,9,0,None (Expired Trial),0.0
USR000404,2024-01-04 00:00:00,West,Google Ads,22.55,1,0,None (Expired Trial),0.0
USR000405,2024-01-04 00:00:00,South,Google Ads,15.28,0,0,None (Expired Trial),0.0
USR000406,2024-01-04 00:00:00,North,YouTube Organic,99.83,14,1,Basic Monthly,499.0
USR000407,2024-01-04 00:00:00,East ,Google Ads,26.54,1,0,None (Expired Trial),0.0
USR000408,2024-01-04 00:00:00,West,,20.25,1,0,None (Expired Trial),0.0
USR000409,2024-01-04 00:00:00,East,Meta Ads,25.62,2,1,Premium Monthly,999.0
USR000410,2024-01-04 00:00:00,West,YouTube Organic,42.15,5,0,None (Expired Trial),0.0
USR000411,2024-01-04 00:00:00,North,Google Ads,53.88,5,0,None (Expired Trial),0.0
USR000412,2024-01-04 00:00:00,North,Google Ads,78.92,6,0,None (Expired Trial),0.0
USR000413,2024-01-04 00:00:00,North,Google Ads,77.63,7,1,Premium Annual,7999.0
USR000414,2024-01-04 00:00:00,East,YouTube Organic,89.23,8,0,None (Expired Trial),0.0
USR000415,2024-01-04 00:00:00,South,Meta Ads,127.25,11,1,Premium Monthly,999.0
USR000416,2024-01-04 00:00:00,south,Meta Ads,234.38,20,1,Basic Monthly,499.0
USR000417,2024-01-04 00:00:00,North,Google Ads,34.91,3,0,None (Expired Trial),0.0
USR000418,2024-01-04 00:00:00,East,Google Ads,43.23,3,0,None (Expired Trial),0.0
USR000419,2024-01-04 00:00:00,West,Meta Ads,40.95,5,0,None (Expired Trial),0.0
USR000420,2024-01-04 00:00:00,North ,YouTube Organic,74.96,8,1,Premium Monthly,999.0
USR000421,2024-01-04 00:00:00,North,LinkedIn Business,19.29,1,0,None (Expired Trial),0.0
USR000422,2024-01-04 00:00:00,North,Meta Ads,12.39,1,0,None (Expired Trial),0.0
USR000423,2024-01-04 00:00:00,North,Google Ads,32.96,3,0,None (Expired Trial),0.0
USR000424,2024-01-04 00:00:00,South,Meta Ads,53.42,3,0,None (Expired Trial),0.0
USR000425,2024-01-04 00:00:00,East,Google Ads,15.72,0,0,None (Expired Trial),0.0
USR000426,2024-01-04 00:00:00,East,Meta Ads,46.07,3,0,None (Expired Trial),0.0
USR000427,2024-01-04 00:00:00,North,Google Ads,12.87,1,0,None (Expired Trial),0.0
USR000428,2024-01-04 00:00:00,north,Google Ads,30.16,3,0,None (Expired Trial),0.0
USR000429,2024-01-04 00:00:00,South,LinkedIn Business,24.56,3,0,None (Expired Trial),0.0
USR000430,2024-01-04 00:00:00,North,YouTube Organic,54.19,7,0,None (Expired Trial),0.0
USR000431,2024-01-04 00:00:00,North,Google Ads,15.21,1,0,None (Expired Trial),0.0
USR000432,2024-01-04 00:00:00,North,Google Ads,40.25,3,0,None (Expired Trial),0.0
USR000433,2024-01-04 00:00:00,South,Meta Ads,10.3,0,0,None (Expired Trial),0.0
USR000434,2024-01-04 00:00:00,South,YouTube Organic,31.13,3,0,None (Expired Trial),0.0
USR000435,2024-01-04 00:00:00,East,Meta Ads,18.0,1,0,None (Expired Trial),0.0
USR000436,2024-01-04 00:00:00,N_Reg,Google Ads,37.77,2,0,None (Expired Trial),0.0
USR000437,2024-01-04 00:00:00,East,LinkedIn Business,91.72,11,1,Basic Monthly,499.0
USR000438,2024-01-04 00:00:00,North,Google Ads,54.13,5,0,None (Expired Trial),0.0
USR000439,2024-01-04 00:00:00,South,Google Ads,20.95,1,0,None (Expired Trial),0.0
USR000440,2024-01-04 00:00:00,East,Google Ads,49.75,5,1,Premium Monthly,999.0
USR000441,2024-01-04 00:00:00,North,Google Ads,34.85,4,0,None (Expired Trial),0.0
USR000442,2024-01-04 00:00:00,East,Meta Ads,36.34,4,0,None (Expired Trial),0.0
USR000443,2024-01-04 00:00:00,West,Google Ads,61.15,4,0,None (Expired Trial),0.0
USR000444,2024-01-04 00:00:00,North,LinkedIn Business,42.07,4,1,Basic Monthly,499.0
USR000445,2024-01-04 00:00:00,South,YouTube Organic,24.46,3,0,None (Expired Trial),0.0
USR000446,2024-01-04 00:00:00,North,Google Ads,26.5,3,0,None (Expired Trial),0.0
USR000447,2024-01-04 00:00:00,North,Google Ads,110.55,14,1,Basic Monthly,499.0
USR000448,2024-01-04 00:00:00,North,YouTube Organic,35.32,3,0,None (Expired Trial),0.0
USR000449,2024-01-04 00:00:00,South,Google Ads,26.95,3,0,None (Expired Trial),0.0
USR000450,2024-01-04 00:00:00,North,Meta Ads,53.37,7,0,None (Expired Trial),0.0
USR000451,2024-01-04 00:00:00,North,Meta Ads,86.94,11,1,Premium Monthly,999.0
USR000452,2024-01-04 00:00:00,North,Meta Ads,44.1,3,0,None (Expired Trial),0.0
USR000453,2024-01-04 00:00:00,North,Meta Ads,52.33,3,0,None (Expired Trial),0.0
USR000454,2024-01-04 00:00:00,North,Google Ads,18.1,1,0,None (Expired Trial),0.0
USR000455,2024-01-04 00:00:00,East,Meta Ads,306.36,25,1,Premium Monthly,999.0
USR000456,2024-01-04 00:00:00,West,YouTube Organic,44.39,4,1,Premium Annual,7999.0
USR000457,2024-01-04 00:00:00,South,,22.24,1,0,None (Expired Trial),0.0
USR000458,2024-01-04 00:00:00,South,Meta Ads,36.6,5,1,Premium Monthly,999.0
USR000459,2024-01-04 00:00:00,East,Google Ads,63.77,9,1,Basic Monthly,499.0
USR000460,2024-01-04 00:00:00,South,Google Ads,48.51,6,0,None (Expired Trial),0.0
USR000461,2024-01-04 00:00:00,North ,Google Ads,105.22,15,0,None (Expired Trial),0.0
USR000462,2024-01-04 00:00:00,West,Google Ads,32.11,4,0,None (Expired Trial),0.0
USR000463,2024-01-04 00:00:00,West,LinkedIn Business,18.34,2,0,None (Expired Trial),0.0
USR000464,2024-01-04 00:00:00,North,Google Ads,64.13,8,1,Premium Monthly,999.0
USR000465,2024-01-04 00:00:00,East,LinkedIn Business,101.34,13,1,Basic Monthly,499.0
USR000466,2024-01-04 00:00:00,East,Meta Ads,38.02,3,0,None (Expired Trial),0.0
USR000467,2024-01-04 00:00:00,East,Google Ads,126.37,9,1,Premium Monthly,999.0
USR000468,2024-01-04 00:00:00,West,Google Ads,14.22,1,0,None (Expired Trial),0.0
USR000469,2024-01-04 00:00:00,East,LinkedIn Business,76.7,6,0,None (Expired Trial),0.0
USR000470,2024-01-04 00:00:00,S_Reg,Google Ads,34.35,3,0,None (Expired Trial),0.0
USR000471,2024-01-04 00:00:00,West,,,4,0,None (Expired Trial),0.0
USR000472,2024-01-04 00:00:00,North,YouTube Organic,51.84,6,1,Basic Monthly,499.0
USR000473,2024-01-04 00:00:00,East,Meta Ads,25.95,3,0,None (Expired Trial),0.0
USR000474,2024-01-04 00:00:00,East,Google Ads,154.74,15,1,Premium Monthly,999.0
USR000475,2024-01-04 00:00:00,West,YouTube Organic,94.83,10,1,Basic Monthly,499.0
USR000476,2024-01-04 00:00:00,West,Meta Ads,75.45,8,0,None (Expired Trial),0.0
USR000477,2024-01-04 00:00:00,South,Meta Ads,34.66,3,0,None (Expired Trial),0.0
USR000478,2024-01-04 00:00:00,South,YouTube Organic,51.72,4,0,None (Expired Trial),0.0
USR000479,2024-01-04 00:00:00,South,Google Ads,21.12,2,0,None (Expired Trial),0.0
USR000480,2024-01-04 00:00:00,East,YouTube Organic,69.32,3,0,None (Expired Trial),0.0
USR000481,2024-01-04 00:00:00,East,YouTube Organic,38.96,5,0,None (Expired Trial),0.0
USR000482,2024-01-04 00:00:00,north,Google Ads,14.86,1,0,None (Expired Trial),0.0
USR000483,2024-01-04 00:00:00,South,Google Ads,41.8,4,0,None (Expired Trial),0.0
USR000484,2024-01-04 00:00:00,South,Meta Ads,45.63,3,1,Premium Annual,7999.0
USR000485,2024-01-04 00:00:00,North,Google Ads,49.47,2,0,None (Expired Trial),0.0
USR000486,2024-01-04 00:00:00,South,Google Ads,18.15,1,0,None (Expired Trial),0.0
USR000487,2024-01-04 00:00:00,West,Meta Ads,33.92,3,0,None (Expired Trial),0.0
USR000488,2024-01-04 00:00:00,West,Meta Ads,64.43,3,1,Premium Monthly,999.0
USR000489,2024-01-04 00:00:00,South,Google Ads,7.89,0,1,Basic Monthly,499.0
USR000490,2024-01-04 00:00:00,East,LinkedIn Business,77.34,7,0,None (Expired Trial),0.0
USR000491,2024-01-04 00:00:00,East,Google Ads,136.74,11,1,Basic Monthly,499.0
USR000492,2024-01-04 00:00:00,North,Google Ads,59.33,6,1,Premium Monthly,999.0
USR000493,2024-01-04 00:00:00,North,YouTube Organic,28.06,3,0,None (Expired Trial),0.0
USR000494,2024-01-04 00:00:00,east,Meta Ads,89.02,4,1,Basic Monthly,499.0
USR000495,2024-01-04 00:00:00,North,Google Ads,93.91,8,1,Basic Monthly,499.0
USR000496,2024-01-04 00:00:00,South,Google Ads,13.09,1,0,None (Expired Trial),0.0
USR000497,2024-01-04 00:00:00,South,Meta Ads,9.77,1,0,None (Expired Trial),0.0
USR000498,2024-01-04 00:00:00,East,Meta Ads,82.06,8,1,Basic Monthly,499.0
USR000499,2024-01-04 00:00:00,East,Google Ads,42.52,4,0,None (Expired Trial),0.0
USR000500,2024-01-04 00:00:00,West,Google Ads,36.39,2,0,None (Expired Trial),0.0
USR000501,2024-01-04 00:00:00,East,Google Ads,18.39,1,0,None (Expired Trial),0.0
USR000502,2024-01-04 00:00:00,west,Google Ads,103.73,10,1,Premium Annual,7999.0
USR000503,2024-01-04 00:00:00,West,Google Ads,127.06,18,1,Basic Monthly,499.0
USR000504,2024-01-04 00:00:00,North,Google Ads,185.18,17,1,Basic Monthly,499.0
USR000505,2024-01-04 00:00:00,west,Google Ads,24.76,1,0,None (Expired Trial),0.0
USR000506,2024-01-04 00:00:00,North,Google Ads,54.4,2,0,None (Expired Trial),0.0
USR000507,2024-01-04 00:00:00,South,LinkedIn Business,9.64,1,0,None (Expired Trial),0.0
USR000508,2024-01-04 00:00:00,West,Meta Ads,119.88,14,1,Premium Monthly,999.0
USR000509,2024-01-04 00:00:00,N_Reg,Meta Ads,18.48,1,0,None (Expired Trial),0.0
USR000510,2024-01-04 00:00:00,West,Google Ads,67.57,4,0,None (Expired Trial),0.0
USR000511,2024-01-04 00:00:00,West,Google Ads,69.79,8,0,None (Expired Trial),0.0
USR000512,2024-01-04 00:00:00,West,Google Ads,89.47,7,1,Premium Monthly,999.0
USR000513,2024-01-04 00:00:00,East,Google Ads,38.65,4,0,None (Expired Trial),0.0
USR000514,2024-01-04 00:00:00,North,Meta Ads,,2,0,None (Expired Trial),0.0
USR000515,2024-01-04 00:00:00,South,Google Ads,37.25,3,0,None (Expired Trial),0.0
USR000516,2024-01-04 00:00:00,East,,24.96,3,0,None (Expired Trial),0.0
USR000517,2024-01-04 00:00:00,North,Google Ads,169.77,14,1,Basic Monthly,499.0
USR000518,2024-01-04 00:00:00,West ,YouTube Organic,152.32,11,1,Basic Monthly,499.0
USR000519,2024-01-04 00:00:00,north,Google Ads,20.46,1,0,None (Expired Trial),0.0
USR000520,2024-01-04 00:00:00,South,LinkedIn Business,98.8,5,0,None (Expired Trial),0.0
USR000521,2024-01-04 00:00:00,North,Google Ads,40.94,3,0,None (Expired Trial),0.0
USR000522,2024-01-04 00:00:00,North,LinkedIn Business,43.61,5,1,Premium Monthly,999.0
USR000523,2024-01-04 00:00:00,South,YouTube Organic,154.46,13,1,Premium Monthly,999.0
USR000524,2024-01-04 00:00:00,East,Google Ads,104.03,5,0,None (Expired Trial),0.0
USR000525,2024-01-05 00:00:00,North,YouTube Organic,14.27,1,0,None (Expired Trial),0.0
USR000526,2024-01-05 00:00:00,North,Google Ads,47.42,2,1,Premium Monthly,999.0
USR000527,2024-01-05 00:00:00,South,Google Ads,,1,0,None (Expired Trial),0.0
USR000528,2024-01-05 00:00:00,West,Meta Ads,44.51,4,1,Basic Monthly,499.0
USR000529,2024-01-05 00:00:00,north,YouTube Organic,16.34,2,0,None (Expired Trial),0.0
USR000530,2024-01-05 00:00:00,East,Google Ads,95.0,13,0,None (Expired Trial),0.0
USR000531,2024-01-05 00:00:00,South,Google Ads,23.77,2,0,None (Expired Trial),0.0
USR000532,2024-01-05 00:00:00,West,Google Ads,69.91,7,1,Basic Monthly,499.0
USR000533,2024-01-05 00:00:00,North,YouTube Organic,33.35,2,0,None (Expired Trial),0.0
USR000534,2024-01-05 00:00:00,North,Meta Ads,170.34,20,1,Basic Monthly,499.0
USR000535,2024-01-05 00:00:00,North,Meta Ads,46.37,2,0,None (Expired Trial),0.0
USR000536,2024-01-05 00:00:00,East,Google Ads,64.68,9,1,Basic Monthly,499.0
USR000537,2024-01-05 00:00:00,West,Google Ads,49.49,5,1,Basic Monthly,499.0
USR000538,2024-01-05 00:00:00,East,Meta Ads,,1,0,None (Expired Trial),0.0
USR000539,2024-01-05 00:00:00,East,LinkedIn Business,38.29,2,0,None (Expired Trial),0.0
USR000540,2024-01-05 00:00:00,North,Google Ads,116.85,8,0,None (Expired Trial),0.0
USR000541,2024-01-05 00:00:00,North,LinkedIn Business,23.91,2,0,None (Expired Trial),0.0
USR000542,2024-01-05 00:00:00,West,LinkedIn Business,13.53,0,0,None (Expired Trial),0.0
USR000543,2024-01-05 00:00:00,South,YouTube Organic,17.58,1,0,None (Expired Trial),0.0
USR000544,2024-01-05 00:00:00,south,Meta Ads,62.64,6,0,None (Expired Trial),0.0
USR000545,2024-01-05 00:00:00,East,Meta Ads,22.87,1,0,None (Expired Trial),0.0
USR000546,2024-01-05 00:00:00,North,Google Ads,77.59,6,0,None (Expired Trial),0.0
USR000547,2024-01-05 00:00:00,West,Google Ads,183.88,23,1,Premium Monthly,999.0
USR000548,2024-01-05 00:00:00,East,Google Ads,68.0,8,1,Premium Monthly,999.0
USR000549,2024-01-05 00:00:00,South,Meta Ads,50.69,5,0,None (Expired Trial),0.0
